index,n,epsilon,d,m,k,t,t_multiplier,repeat,time_mu_s,model_error
1959,1000,0.50,500,3,35,2.5000,5.0,59,82.00,27.247086
1960,1000,0.50,500,3,35,2.5000,5.0,60,87.00,15.191831
1961,1000,0.50,500,3,35,2.5000,5.0,61,82.00,37.285328
1962,1000,0.50,500,3,35,2.5000,5.0,62,181.00,24.705727
1963,1000,0.50,500,3,35,2.5000,5.0,63,117.00,11.360065
1964,1000,0.50,500,3,35,2.5000,5.0,64,69.00,9.969120
1965,1000,0.50,500,3,35,2.5000,5.0,65,81.00,17.749056
1966,1000,0.50,500,3,35,2.5000,5.0,66,232.00,23.433193
1967,1000,0.50,500,3,35,2.5000,5.0,67,140.00,6.443976
1968,1000,0.50,500,3,35,2.5000,5.0,68,187.00,4.128050
1969,1000,0.50,500,3,35,2.5000,5.0,69,103.00,26.047276
1970,1000,0.50,500,3,35,2.5000,5.0,70,105.00,26.957821
1971,1000,0.50,500,3,35,2.5000,5.0,71,84.00,38.109093
1972,1000,0.50,500,3,35,2.5000,5.0,72,88.00,16.693794
1973,1000,0.50,500,3,35,2.5000,5.0,73,81.00,17.351517
1974,1000,0.50,500,3,35,2.5000,5.0,74,134.00,16.552687
1975,1000,0.50,500,3,35,2.5000,5.0,75,253.00,5.125430
1976,1000,0.50,500,3,35,2.5000,5.0,76,83.00,0.788612
1977,1000,0.50,500,3,35,2.5000,5.0,77,190.00,3.755421
1978,1000,0.50,500,3,35,2.5000,5.0,78,182.00,10.482337
1979,1000,0.50,500,3,35,2.5000,5.0,79,279.00,1.252207
1980,1000,0.50,500,3,35,2.5000,5.0,80,119.00,2.036304
1981,1000,0.50,500,3,35,2.5000,5.0,81,149.00,11.828311
1982,1000,0.50,500,3,35,2.5000,5.0,82,109.00,30.132988
1983,1000,0.50,500,3,35,2.5000,5.0,83,131.00,12.766936
1984,1000,0.50,500,3,35,2.5000,5.0,84,83.00,39.266804
1985,1000,0.50,500,3,35,2.5000,5.0,85,196.00,4.782160
1986,1000,0.50,500,3,35,2.5000,5.0,86,119.00,3.295454
1987,1000,0.50,500,3,35,2.5000,5.0,87,180.00,12.758447
1988,1000,0.50,500,3,35,2.5000,5.0,88,120.00,4.041340
1989,1000,0.50,500,3,35,2.5000,5.0,89,165.00,13.391062
1990,1000,0.50,500,3,35,2.5000,5.0,90,84.00,27.649652
1991,1000,0.50,500,3,35,2.5000,5.0,91,188.00,22.844975
1992,1000,0.50,500,3,35,2.5000,5.0,92,103.00,9.436109
1993,1000,0.50,500,3,35,2.5000,5.0,93,115.00,15.412732
1994,1000,0.50,500,3,35,2.5000,5.0,94,76.00,4.340904
1995,1000,0.50,500,3,35,2.5000,5.0,95,178.00,5.159185
1996,1000,0.50,500,3,35,2.5000,5.0,96,134.00,1.793937
1997,1000,0.50,500,3,35,2.5000,5.0,97,81.00,1.935891
1998,1000,0.50,500,3,35,2.5000,5.0,98,117.00,8.577804
1999,1000,0.50,500,3,35,2.5000,5.0,99,213.00,8.450256
