index,n,epsilon,d,m,k,t,pr,bias_type,repeat,time_mu_s,model_error
367,1000,0.10,900,2,17,1.2020,0.15,constant,67,357.00,0.133140
368,1000,0.10,900,2,17,1.2697,0.15,constant,68,385.00,0.395658
369,1000,0.10,900,2,17,1.2134,0.15,constant,69,367.00,0.229444
370,1000,0.10,900,2,17,1.2902,0.15,constant,70,380.00,0.114495
371,1000,0.10,900,2,17,1.2192,0.15,constant,71,331.00,0.087206
372,1000,0.10,900,2,17,1.2541,0.15,constant,72,369.00,0.205162
373,1000,0.10,900,2,17,1.2180,0.15,constant,73,370.00,0.138771
374,1000,0.10,900,2,17,1.2294,0.15,constant,74,357.00,0.460168
375,1000,0.10,900,2,17,1.3130,0.15,constant,75,339.00,0.201283
376,1000,0.10,900,2,17,1.2276,0.15,constant,76,368.00,0.102666
377,1000,0.10,900,2,17,1.2166,0.15,constant,77,360.00,0.124532
378,1000,0.10,900,2,17,1.2614,0.15,constant,78,392.00,0.199818
379,1000,0.10,900,2,17,1.2030,0.15,constant,79,358.00,0.224375
380,1000,0.10,900,2,17,1.2125,0.15,constant,80,369.00,0.154774
381,1000,0.10,900,2,17,1.2652,0.15,constant,81,359.00,0.109541
382,1000,0.10,900,2,17,1.1922,0.15,constant,82,381.00,0.206783
383,1000,0.10,900,2,17,1.2268,0.15,constant,83,344.00,0.142305
384,1000,0.10,900,2,17,1.2161,0.15,constant,84,386.00,0.285674
385,1000,0.10,900,2,17,1.2197,0.15,constant,85,355.00,0.259569
386,1000,0.10,900,2,17,1.2143,0.15,constant,86,395.00,0.120502
387,1000,0.10,900,2,17,1.2433,0.15,constant,87,362.00,0.282377
388,1000,0.10,900,2,17,1.1913,0.15,constant,88,384.00,0.272165
389,1000,0.10,900,2,17,1.2726,0.15,constant,89,330.00,0.167746
390,1000,0.10,900,2,17,1.2387,0.15,constant,90,361.00,0.173120
391,1000,0.10,900,2,17,1.2656,0.15,constant,91,361.00,0.293981
392,1000,0.10,900,2,17,1.1802,0.15,constant,92,372.00,0.155899
393,1000,0.10,900,2,17,1.2036,0.15,constant,93,371.00,0.333941
394,1000,0.10,900,2,17,1.1682,0.15,constant,94,380.00,0.170722
395,1000,0.10,900,2,17,1.2481,0.15,constant,95,371.00,0.172684
396,1000,0.10,900,2,17,1.2231,0.15,constant,96,343.00,0.095332
397,1000,0.10,900,2,17,1.2670,0.15,constant,97,359.00,0.324120
398,1000,0.10,900,2,17,1.1607,0.15,constant,98,357.00,0.152452
399,1000,0.10,900,2,17,1.2452,0.15,constant,99,371.00,0.118639
400,1000,0.10,900,2,17,1.3209,0.20,constant,0,401.00,0.446877
401,1000,0.10,900,2,17,1.2506,0.20,constant,1,361.00,0.225504
402,1000,0.10,900,2,17,1.3013,0.20,constant,2,373.00,0.400669
403,1000,0.10,900,2,17,1.2966,0.20,constant,3,345.00,0.160770
404,1000,0.10,900,2,17,1.2833,0.20,constant,4,339.00,0.193199
405,1000,0.10,900,2,17,1.3016,0.20,constant,5,398.00,0.333387
406,1000,0.10,900,2,17,1.3464,0.20,constant,6,379.00,0.242856
407,1000,0.10,900,2,17,1.2221,0.20,constant,7,396.00,0.216643
408,1000,0.10,900,2,17,1.2424,0.20,constant,8,360.00,0.167933
409,1000,0.10,900,2,17,1.3234,0.20,constant,9,346.00,0.217689
410,1000,0.10,900,2,17,1.2756,0.20,constant,10,341.00,0.338243
411,1000,0.10,900,2,17,1.2634,0.20,constant,11,347.00,0.388991
412,1000,0.10,900,2,17,1.2704,0.20,constant,12,364.00,0.207365
413,1000,0.10,900,2,17,1.2476,0.20,constant,13,356.00,0.449304
414,1000,0.10,900,2,17,1.2459,0.20,constant,14,350.00,0.144900
415,1000,0.10,900,2,17,1.3579,0.20,constant,15,375.00,0.724453
416,1000,0.10,900,2,17,1.3174,0.20,constant,16,372.00,0.129414
417,1000,0.10,900,2,17,1.3190,0.20,constant,17,369.00,0.150173
418,1000,0.10,900,2,17,1.2933,0.20,constant,18,385.00,0.329887
419,1000,0.10,900,2,17,1.2767,0.20,constant,19,369.00,0.235736
420,1000,0.10,900,2,17,1.2994,0.20,constant,20,352.00,0.168621
421,1000,0.10,900,2,17,1.3104,0.20,constant,21,375.00,0.203801
422,1000,0.10,900,2,17,1.2803,0.20,constant,22,368.00,0.395951
423,1000,0.10,900,2,17,1.3092,0.20,constant,23,364.00,0.203542
424,1000,0.10,900,2,17,1.3183,0.20,constant,24,351.00,0.392888
425,1000,0.10,900,2,17,1.2505,0.20,constant,25,354.00,0.172217
426,1000,0.10,900,2,17,1.2987,0.20,constant,26,382.00,0.207276
427,1000,0.10,900,2,17,1.3022,0.20,constant,27,372.00,0.461440
428,1000,0.10,900,2,17,1.2960,0.20,constant,28,377.00,0.201282
429,1000,0.10,900,2,17,1.3765,0.20,constant,29,357.00,0.282239
430,1000,0.10,900,2,17,1.2850,0.20,constant,30,345.00,0.263838
431,1000,0.10,900,2,17,1.3227,0.20,constant,31,351.00,0.242508
432,1000,0.10,900,2,17,1.2694,0.20,constant,32,359.00,0.104603
433,1000,0.10,900,2,17,1.3068,0.20,constant,33,380.00,0.551939
434,1000,0.10,900,2,17,1.2805,0.20,constant,34,362.00,0.189140
435,1000,0.10,900,2,17,1.3153,0.20,constant,35,380.00,0.073702
436,1000,0.10,900,2,17,1.2799,0.20,constant,36,340.00,0.182878
437,1000,0.10,900,2,17,1.2529,0.20,constant,37,334.00,0.241465
438,1000,0.10,900,2,17,1.3055,0.20,constant,38,387.00,0.393883
439,1000,0.10,900,2,17,1.2842,0.20,constant,39,377.00,0.392495
440,1000,0.10,900,2,17,1.2869,0.20,constant,40,378.00,0.300845
441,1000,0.10,900,2,17,1.2985,0.20,constant,41,378.00,0.159267
442,1000,0.10,900,2,17,1.2526,0.20,constant,42,343.00,0.308177
443,1000,0.10,900,2,17,1.3117,0.20,constant,43,337.00,0.194834
444,1000,0.10,900,2,17,1.3179,0.20,constant,44,376.00,0.461557
445,1000,0.10,900,2,17,1.3562,0.20,constant,45,377.00,0.203340
446,1000,0.10,900,2,17,1.2716,0.20,constant,46,342.00,0.295888
447,1000,0.10,900,2,17,1.2984,0.20,constant,47,361.00,0.187679
448,1000,0.10,900,2,17,1.2421,0.20,constant,48,371.00,0.184315
449,1000,0.10,900,2,17,1.2789,0.20,constant,49,347.00,0.162448
450,1000,0.10,900,2,17,1.3177,0.20,constant,50,368.00,0.290275
451,1000,0.10,900,2,17,1.3171,0.20,constant,51,361.00,0.316063
452,1000,0.10,900,2,17,1.2528,0.20,constant,52,353.00,0.219206
453,1000,0.10,900,2,17,1.2499,0.20,constant,53,383.00,0.202523
454,1000,0.10,900,2,17,1.3172,0.20,constant,54,327.00,0.250408
455,1000,0.10,900,2,17,1.2902,0.20,constant,55,355.00,0.171075
456,1000,0.10,900,2,17,1.2110,0.20,constant,56,355.00,0.241084
457,1000,0.10,900,2,17,1.2871,0.20,constant,57,376.00,0.273604
458,1000,0.10,900,2,17,1.2347,0.20,constant,58,360.00,0.226666
459,1000,0.10,900,2,17,1.2108,0.20,constant,59,347.00,0.345781
460,1000,0.10,900,2,17,1.2302,0.20,constant,60,346.00,0.230226
461,1000,0.10,900,2,17,1.3054,0.20,constant,61,351.00,0.166797
462,1000,0.10,900,2,17,1.3070,0.20,constant,62,346.00,0.628198
463,1000,0.10,900,2,17,1.2788,0.20,constant,63,352.00,0.395658
464,1000,0.10,900,2,17,1.2805,0.20,constant,64,351.00,0.387153
465,1000,0.10,900,2,17,1.2741,0.20,constant,65,367.00,0.302393
466,1000,0.10,900,2,17,1.3460,0.20,constant,66,368.00,0.241312
467,1000,0.10,900,2,17,1.2603,0.20,constant,67,360.00,0.354629
468,1000,0.10,900,2,17,1.2772,0.20,constant,68,370.00,0.245728
469,1000,0.10,900,2,17,1.2991,0.20,constant,69,359.00,0.245460
470,1000,0.10,900,2,17,1.2591,0.20,constant,70,348.00,0.144975
471,1000,0.10,900,2,17,1.2298,0.20,constant,71,371.00,0.174116
472,1000,0.10,900,2,17,1.3209,0.20,constant,72,375.00,0.273731
473,1000,0.10,900,2,17,1.3136,0.20,constant,73,358.00,0.207643
474,1000,0.10,900,2,17,1.2672,0.20,constant,74,378.00,0.232756
475,1000,0.10,900,2,17,1.2938,0.20,constant,75,360.00,0.308518
476,1000,0.10,900,2,17,1.2712,0.20,constant,76,369.00,0.246133
477,1000,0.10,900,2,17,1.2529,0.20,constant,77,365.00,0.197957
478,1000,0.10,900,2,17,1.3086,0.20,constant,78,390.00,0.238350
479,1000,0.10,900,2,17,1.2546,0.20,constant,79,353.00,0.213719
480,1000,0.10,900,2,17,1.2480,0.20,constant,80,361.00,0.143945
481,1000,0.10,900,2,17,1.2681,0.20,constant,81,348.00,0.199985
482,1000,0.10,900,2,17,1.3103,0.20,constant,82,366.00,0.298926
483,1000,0.10,900,2,17,1.2781,0.20,constant,83,363.00,0.278616
484,1000,0.10,900,2,17,1.3072,0.20,constant,84,352.00,0.213096
485,1000,0.10,900,2,17,1.3095,0.20,constant,85,370.00,0.259151
486,1000,0.10,900,2,17,1.2657,0.20,constant,86,386.00,0.123374
487,1000,0.10,900,2,17,1.3575,0.20,constant,87,367.00,0.353393
488,1000,0.10,900,2,17,1.2767,0.20,constant,88,375.00,0.215852
489,1000,0.10,900,2,17,1.2555,0.20,constant,89,381.00,0.174583
490,1000,0.10,900,2,17,1.3400,0.20,constant,90,393.00,0.231917
491,1000,0.10,900,2,17,1.2965,0.20,constant,91,336.00,0.528968
492,1000,0.10,900,2,17,1.3407,0.20,constant,92,352.00,0.106662
493,1000,0.10,900,2,17,1.2668,0.20,constant,93,359.00,0.279909
494,1000,0.10,900,2,17,1.2824,0.20,constant,94,344.00,0.224972
495,1000,0.10,900,2,17,1.2171,0.20,constant,95,388.00,0.597722
496,1000,0.10,900,2,17,1.2984,0.20,constant,96,369.00,0.415732
497,1000,0.10,900,2,17,1.2818,0.20,constant,97,378.00,0.111679
498,1000,0.10,900,2,17,1.2893,0.20,constant,98,349.00,0.162341
499,1000,0.10,900,2,17,1.3053,0.20,constant,99,370.00,0.352929
500,1000,0.10,900,2,17,1.3243,0.25,constant,0,368.00,0.303819
501,1000,0.10,900,2,17,1.2875,0.25,constant,1,363.00,0.311738
502,1000,0.10,900,2,17,1.3305,0.25,constant,2,370.00,0.759866
503,1000,0.10,900,2,17,1.2900,0.25,constant,3,370.00,0.231717
504,1000,0.10,900,2,17,1.3330,0.25,constant,4,357.00,0.422232
505,1000,0.10,900,2,17,1.3329,0.25,constant,5,374.00,0.395480
506,1000,0.10,900,2,17,1.3513,0.25,constant,6,370.00,0.251544
507,1000,0.10,900,2,17,1.3534,0.25,constant,7,353.00,0.299357
508,1000,0.10,900,2,17,1.3264,0.25,constant,8,381.00,0.358012
509,1000,0.10,900,2,17,1.2802,0.25,constant,9,359.00,0.286864
510,1000,0.10,900,2,17,1.3064,0.25,constant,10,347.00,0.277691
511,1000,0.10,900,2,17,1.3245,0.25,constant,11,370.00,0.412532
512,1000,0.10,900,2,17,1.3214,0.25,constant,12,379.00,0.413945
513,1000,0.10,900,2,17,1.3229,0.25,constant,13,384.00,0.199194
514,1000,0.10,900,2,17,1.3291,0.25,constant,14,366.00,0.540442
515,1000,0.10,900,2,17,1.3144,0.25,constant,15,378.00,0.467027
516,1000,0.10,900,2,17,1.2930,0.25,constant,16,344.00,0.271103
517,1000,0.10,900,2,17,1.3323,0.25,constant,17,395.00,0.310346
518,1000,0.10,900,2,17,1.3700,0.25,constant,18,353.00,0.380259
519,1000,0.10,900,2,17,1.2975,0.25,constant,19,384.00,0.125447
520,1000,0.10,900,2,17,1.3345,0.25,constant,20,359.00,0.238608
521,1000,0.10,900,2,17,1.3344,0.25,constant,21,368.00,0.211993
522,1000,0.10,900,2,17,1.2835,0.25,constant,22,365.00,0.219418
523,1000,0.10,900,2,17,1.3319,0.25,constant,23,372.00,0.360142
524,1000,0.10,900,2,17,1.3136,0.25,constant,24,348.00,0.506556
525,1000,0.10,900,2,17,1.3253,0.25,constant,25,393.00,0.194333
526,1000,0.10,900,2,17,1.2595,0.25,constant,26,381.00,0.688081
527,1000,0.10,900,2,17,1.2718,0.25,constant,27,376.00,0.341912
528,1000,0.10,900,2,17,1.3625,0.25,constant,28,391.00,0.388010
529,1000,0.10,900,2,17,1.3137,0.25,constant,29,403.00,0.653225
530,1000,0.10,900,2,17,1.3158,0.25,constant,30,355.00,0.523193
531,1000,0.10,900,2,17,1.2886,0.25,constant,31,375.00,0.238338
532,1000,0.10,900,2,17,1.3432,0.25,constant,32,366.00,0.258998
533,1000,0.10,900,2,17,1.3181,0.25,constant,33,396.00,0.557553
534,1000,0.10,900,2,17,1.3102,0.25,constant,34,381.00,0.284218
535,1000,0.10,900,2,17,1.3304,0.25,constant,35,371.00,0.393899
536,1000,0.10,900,2,17,1.3052,0.25,constant,36,361.00,0.292977
537,1000,0.10,900,2,17,1.3519,0.25,constant,37,349.00,0.468325
538,1000,0.10,900,2,17,1.2828,0.25,constant,38,374.00,0.197861
539,1000,0.10,900,2,17,1.3272,0.25,constant,39,387.00,0.471097
540,1000,0.10,900,2,17,1.3360,0.25,constant,40,362.00,0.216690
541,1000,0.10,900,2,17,1.2861,0.25,constant,41,352.00,0.324960
542,1000,0.10,900,2,17,1.3598,0.25,constant,42,362.00,0.431984
543,1000,0.10,900,2,17,1.3103,0.25,constant,43,388.00,0.307383
544,1000,0.10,900,2,17,1.3544,0.25,constant,44,349.00,0.306010
545,1000,0.10,900,2,17,1.3422,0.25,constant,45,382.00,0.340408
546,1000,0.10,900,2,17,1.3151,0.25,constant,46,364.00,0.181459
547,1000,0.10,900,2,17,1.2781,0.25,constant,47,387.00,0.188827
548,1000,0.10,900,2,17,1.3097,0.25,constant,48,392.00,0.238993
549,1000,0.10,900,2,17,1.2875,0.25,constant,49,380.00,0.322788
550,1000,0.10,900,2,17,1.3535,0.25,constant,50,364.00,0.257031
551,1000,0.10,900,2,17,1.3258,0.25,constant,51,350.00,0.352492
552,1000,0.10,900,2,17,1.3091,0.25,constant,52,347.00,0.376817
553,1000,0.10,900,2,17,1.3443,0.25,constant,53,366.00,0.214793
554,1000,0.10,900,2,17,1.2905,0.25,constant,54,371.00,0.153174
555,1000,0.10,900,2,17,1.3155,0.25,constant,55,371.00,0.325457
556,1000,0.10,900,2,17,1.3108,0.25,constant,56,365.00,0.601129
557,1000,0.10,900,2,17,1.2724,0.25,constant,57,365.00,0.550703
558,1000,0.10,900,2,17,1.3434,0.25,constant,58,361.00,0.212199
559,1000,0.10,900,2,17,1.3347,0.25,constant,59,376.00,0.231907
560,1000,0.10,900,2,17,1.3718,0.25,constant,60,382.00,0.336388
561,1000,0.10,900,2,17,1.3477,0.25,constant,61,375.00,0.287991
562,1000,0.10,900,2,17,1.3708,0.25,constant,62,371.00,0.524345
563,1000,0.10,900,2,17,1.3410,0.25,constant,63,381.00,0.225413
564,1000,0.10,900,2,17,1.2986,0.25,constant,64,361.00,0.214160
565,1000,0.10,900,2,17,1.3673,0.25,constant,65,365.00,0.329361
566,1000,0.10,900,2,17,1.3067,0.25,constant,66,352.00,0.225677
567,1000,0.10,900,2,17,1.3200,0.25,constant,67,377.00,0.187685
568,1000,0.10,900,2,17,1.3027,0.25,constant,68,375.00,0.260585
569,1000,0.10,900,2,17,1.2987,0.25,constant,69,363.00,0.407719
570,1000,0.10,900,2,17,1.3308,0.25,constant,70,349.00,0.192280
571,1000,0.10,900,2,17,1.3056,0.25,constant,71,354.00,0.413398
572,1000,0.10,900,2,17,1.3211,0.25,constant,72,377.00,0.206091
573,1000,0.10,900,2,17,1.2770,0.25,constant,73,352.00,0.214911
574,1000,0.10,900,2,17,1.3008,0.25,constant,74,359.00,0.326471
575,1000,0.10,900,2,17,1.3250,0.25,constant,75,372.00,0.427826
576,1000,0.10,900,2,17,1.2886,0.25,constant,76,345.00,0.198633
577,1000,0.10,900,2,17,1.2686,0.25,constant,77,348.00,0.159641
578,1000,0.10,900,2,17,1.3154,0.25,constant,78,376.00,0.180767
579,1000,0.10,900,2,17,1.3004,0.25,constant,79,351.00,0.327386
580,1000,0.10,900,2,17,1.3526,0.25,constant,80,368.00,0.241825
581,1000,0.10,900,2,17,1.3361,0.25,constant,81,361.00,0.222094
582,1000,0.10,900,2,17,1.2991,0.25,constant,82,391.00,0.196571
583,1000,0.10,900,2,17,1.3417,0.25,constant,83,357.00,0.241418
584,1000,0.10,900,2,17,1.3106,0.25,constant,84,379.00,0.319111
585,1000,0.10,900,2,17,1.3091,0.25,constant,85,353.00,0.259151
586,1000,0.10,900,2,17,1.3124,0.25,constant,86,369.00,0.273847
587,1000,0.10,900,2,17,1.3300,0.25,constant,87,333.00,0.286689
588,1000,0.10,900,2,17,1.3379,0.25,constant,88,389.00,0.287671
589,1000,0.10,900,2,17,1.2836,0.25,constant,89,374.00,0.177277
590,1000,0.10,900,2,17,1.3633,0.25,constant,90,359.00,0.217531
591,1000,0.10,900,2,17,1.3186,0.25,constant,91,355.00,0.350064
592,1000,0.10,900,2,17,1.2874,0.25,constant,92,349.00,0.214145
593,1000,0.10,900,2,17,1.3100,0.25,constant,93,360.00,0.330855
594,1000,0.10,900,2,17,1.2521,0.25,constant,94,377.00,0.304484
595,1000,0.10,900,2,17,1.2936,0.25,constant,95,349.00,0.196382
596,1000,0.10,900,2,17,1.3010,0.25,constant,96,390.00,0.750292
597,1000,0.10,900,2,17,1.2993,0.25,constant,97,373.00,0.252874
598,1000,0.10,900,2,17,1.3390,0.25,constant,98,360.00,0.372711
599,1000,0.10,900,2,17,1.3083,0.25,constant,99,368.00,0.189085
600,1000,0.10,900,2,17,1.3723,0.30,constant,0,372.00,0.311207
601,1000,0.10,900,2,17,1.3649,0.30,constant,1,392.00,0.343752
602,1000,0.10,900,2,17,1.3239,0.30,constant,2,394.00,0.322869
603,1000,0.10,900,2,17,1.3866,0.30,constant,3,369.00,0.509470
604,1000,0.10,900,2,17,1.3507,0.30,constant,4,375.00,0.311107
605,1000,0.10,900,2,17,1.3943,0.30,constant,5,364.00,0.366782
606,1000,0.10,900,2,17,1.3052,0.30,constant,6,381.00,0.250885
607,1000,0.10,900,2,17,1.3112,0.30,constant,7,389.00,0.358678
608,1000,0.10,900,2,17,1.3538,0.30,constant,8,362.00,0.238285
609,1000,0.10,900,2,17,1.3273,0.30,constant,9,327.00,0.401615
610,1000,0.10,900,2,17,1.3240,0.30,constant,10,371.00,0.267169
611,1000,0.10,900,2,17,1.3721,0.30,constant,11,378.00,0.352495
612,1000,0.10,900,2,17,1.3123,0.30,constant,12,349.00,0.346614
613,1000,0.10,900,2,17,1.3109,0.30,constant,13,404.00,0.252984
614,1000,0.10,900,2,17,1.3809,0.30,constant,14,373.00,0.298023
615,1000,0.10,900,2,17,1.3153,0.30,constant,15,362.00,0.241675
616,1000,0.10,900,2,17,1.3592,0.30,constant,16,390.00,0.284716
617,1000,0.10,900,2,17,1.3346,0.30,constant,17,354.00,0.250541
618,1000,0.10,900,2,17,1.4065,0.30,constant,18,356.00,0.229340
619,1000,0.10,900,2,17,1.3341,0.30,constant,19,357.00,0.291833
620,1000,0.10,900,2,17,1.3544,0.30,constant,20,375.00,0.510077
621,1000,0.10,900,2,17,1.3207,0.30,constant,21,385.00,0.386498
622,1000,0.10,900,2,17,1.3721,0.30,constant,22,372.00,0.288818
623,1000,0.10,900,2,17,1.3383,0.30,constant,23,425.00,0.168523
624,1000,0.10,900,2,17,1.3294,0.30,constant,24,370.00,0.444138
625,1000,0.10,900,2,17,1.3541,0.30,constant,25,344.00,0.422095
626,1000,0.10,900,2,17,1.3805,0.30,constant,26,353.00,0.259969
627,1000,0.10,900,2,17,1.3330,0.30,constant,27,416.00,0.296012
628,1000,0.10,900,2,17,1.3522,0.30,constant,28,377.00,0.312987
629,1000,0.10,900,2,17,1.3593,0.30,constant,29,358.00,0.503381
630,1000,0.10,900,2,17,1.3484,0.30,constant,30,396.00,0.602227
631,1000,0.10,900,2,17,1.3278,0.30,constant,31,352.00,0.408482
632,1000,0.10,900,2,17,1.3136,0.30,constant,32,372.00,0.280999
633,1000,0.10,900,2,17,1.3003,0.30,constant,33,381.00,0.281035
634,1000,0.10,900,2,17,1.2922,0.30,constant,34,396.00,0.325480
635,1000,0.10,900,2,17,1.3634,0.30,constant,35,362.00,0.539945
636,1000,0.10,900,2,17,1.2985,0.30,constant,36,390.00,0.369343
637,1000,0.10,900,2,17,1.3636,0.30,constant,37,381.00,0.262473
638,1000,0.10,900,2,17,1.3481,0.30,constant,38,365.00,0.196893
639,1000,0.10,900,2,17,1.3049,0.30,constant,39,358.00,0.277689
640,1000,0.10,900,2,17,1.3559,0.30,constant,40,387.00,0.499282
641,1000,0.10,900,2,17,1.3386,0.30,constant,41,378.00,0.244095
642,1000,0.10,900,2,17,1.3481,0.30,constant,42,396.00,0.531661
643,1000,0.10,900,2,17,1.3517,0.30,constant,43,386.00,0.426209
644,1000,0.10,900,2,17,1.2841,0.30,constant,44,377.00,0.278139
645,1000,0.10,900,2,17,1.2638,0.30,constant,45,376.00,0.337143
646,1000,0.10,900,2,17,1.3421,0.30,constant,46,348.00,0.389211
647,1000,0.10,900,2,17,1.3600,0.30,constant,47,384.00,0.374620
648,1000,0.10,900,2,17,1.3401,0.30,constant,48,366.00,0.240918
649,1000,0.10,900,2,17,1.3158,0.30,constant,49,393.00,0.198836
650,1000,0.10,900,2,17,1.3516,0.30,constant,50,390.00,0.304746
651,1000,0.10,900,2,17,1.3161,0.30,constant,51,375.00,0.354172
652,1000,0.10,900,2,17,1.3687,0.30,constant,52,406.00,0.361580
653,1000,0.10,900,2,17,1.3076,0.30,constant,53,375.00,0.291559
654,1000,0.10,900,2,17,1.3483,0.30,constant,54,368.00,0.435877
655,1000,0.10,900,2,17,1.3625,0.30,constant,55,371.00,0.254624
656,1000,0.10,900,2,17,1.3247,0.30,constant,56,347.00,0.399194
657,1000,0.10,900,2,17,1.3622,0.30,constant,57,401.00,0.334246
658,1000,0.10,900,2,17,1.3612,0.30,constant,58,330.00,0.260533
659,1000,0.10,900,2,17,1.3808,0.30,constant,59,398.00,0.262390
660,1000,0.10,900,2,17,1.3400,0.30,constant,60,364.00,0.302804
661,1000,0.10,900,2,17,1.2649,0.30,constant,61,344.00,0.257443
662,1000,0.10,900,2,17,1.3706,0.30,constant,62,376.00,0.697942
663,1000,0.10,900,2,17,1.3309,0.30,constant,63,365.00,0.249611
664,1000,0.10,900,2,17,1.3152,0.30,constant,64,389.00,0.268140
665,1000,0.10,900,2,17,1.3639,0.30,constant,65,398.00,0.267121
666,1000,0.10,900,2,17,1.3500,0.30,constant,66,405.00,0.591427
667,1000,0.10,900,2,17,1.3087,0.30,constant,67,372.00,0.275642
668,1000,0.10,900,2,17,1.3691,0.30,constant,68,397.00,0.736522
669,1000,0.10,900,2,17,1.3209,0.30,constant,69,411.00,0.540510
670,1000,0.10,900,2,17,1.3457,0.30,constant,70,366.00,0.201176
671,1000,0.10,900,2,17,1.3683,0.30,constant,71,407.00,0.241893
672,1000,0.10,900,2,17,1.3098,0.30,constant,72,344.00,0.261115
673,1000,0.10,900,2,17,1.3362,0.30,constant,73,365.00,0.611062
674,1000,0.10,900,2,17,1.3554,0.30,constant,74,359.00,0.345223
675,1000,0.10,900,2,17,1.3687,0.30,constant,75,374.00,0.295381
676,1000,0.10,900,2,17,1.3418,0.30,constant,76,392.00,0.248468
677,1000,0.10,900,2,17,1.3554,0.30,constant,77,367.00,0.256271
678,1000,0.10,900,2,17,1.3334,0.30,constant,78,366.00,0.298653
679,1000,0.10,900,2,17,1.2827,0.30,constant,79,389.00,0.537677
680,1000,0.10,900,2,17,1.3602,0.30,constant,80,380.00,0.366363
681,1000,0.10,900,2,17,1.3288,0.30,constant,81,403.00,0.243400
682,1000,0.10,900,2,17,1.3332,0.30,constant,82,369.00,0.557257
683,1000,0.10,900,2,17,1.3758,0.30,constant,83,357.00,0.825358
684,1000,0.10,900,2,17,1.3699,0.30,constant,84,400.00,0.404552
685,1000,0.10,900,2,17,1.3497,0.30,constant,85,363.00,0.197034
686,1000,0.10,900,2,17,1.3576,0.30,constant,86,375.00,0.245368
687,1000,0.10,900,2,17,1.3176,0.30,constant,87,371.00,0.681141
688,1000,0.10,900,2,17,1.3302,0.30,constant,88,366.00,0.312597
689,1000,0.10,900,2,17,1.3236,0.30,constant,89,383.00,0.509575
690,1000,0.10,900,2,17,1.2685,0.30,constant,90,373.00,0.319860
691,1000,0.10,900,2,17,1.3328,0.30,constant,91,379.00,0.428384
692,1000,0.10,900,2,17,1.3944,0.30,constant,92,364.00,0.307680
693,1000,0.10,900,2,17,1.3536,0.30,constant,93,382.00,0.318288
694,1000,0.10,900,2,17,1.3737,0.30,constant,94,385.00,0.261282
695,1000,0.10,900,2,17,1.3854,0.30,constant,95,364.00,0.292070
696,1000,0.10,900,2,17,1.3646,0.30,constant,96,357.00,0.301445
697,1000,0.10,900,2,17,1.3513,0.30,constant,97,374.00,0.150978
698,1000,0.10,900,2,17,1.3471,0.30,constant,98,380.00,0.266280
699,1000,0.10,900,2,17,1.3551,0.30,constant,99,416.00,0.580559
700,1000,0.10,900,2,17,1.3348,0.35,constant,0,372.00,0.396584
701,1000,0.10,900,2,17,1.3311,0.35,constant,1,375.00,0.292897
702,1000,0.10,900,2,17,1.3856,0.35,constant,2,397.00,0.276832
703,1000,0.10,900,2,17,1.3957,0.35,constant,3,357.00,0.344131
704,1000,0.10,900,2,17,1.3664,0.35,constant,4,380.00,0.290549
705,1000,0.10,900,2,17,1.3684,0.35,constant,5,352.00,0.261635
706,1000,0.10,900,2,17,1.3459,0.35,constant,6,412.00,0.574600
707,1000,0.10,900,2,17,1.3906,0.35,constant,7,378.00,0.591587
708,1000,0.10,900,2,17,1.3508,0.35,constant,8,391.00,0.305694
709,1000,0.10,900,2,17,1.3628,0.35,constant,9,369.00,0.487704
710,1000,0.10,900,2,17,1.3684,0.35,constant,10,347.00,0.316422
711,1000,0.10,900,2,17,1.3541,0.35,constant,11,390.00,0.272603
712,1000,0.10,900,2,17,1.3762,0.35,constant,12,379.00,0.510743
713,1000,0.10,900,2,17,1.3647,0.35,constant,13,362.00,0.448449
714,1000,0.10,900,2,17,1.3600,0.35,constant,14,346.00,0.284877
715,1000,0.10,900,2,17,1.4154,0.35,constant,15,383.00,0.435780
716,1000,0.10,900,2,17,1.3773,0.35,constant,16,372.00,0.717081
