index,n,epsilon,d,m,k,t,t_multiplier,repeat,time_mu_s,model_error
1956,1000,0.50,500,3,35,2.5000,5.0,56,83.00,16.443439
1957,1000,0.50,500,3,35,2.5000,5.0,57,142.00,6.695107
1958,1000,0.50,500,3,35,2.5000,5.0,58,238.00,4.379285
1959,1000,0.50,500,3,35,2.5000,5.0,59,172.00,20.638958
1960,1000,0.50,500,3,35,2.5000,5.0,60,111.00,3.995470
1961,1000,0.50,500,3,35,2.5000,5.0,61,121.00,35.079391
1962,1000,0.50,500,3,35,2.5000,5.0,62,79.00,11.356270
1963,1000,0.50,500,3,35,2.5000,5.0,63,81.00,13.387194
1964,1000,0.50,500,3,35,2.5000,5.0,64,113.00,4.451951
1965,1000,0.50,500,3,35,2.5000,5.0,65,161.00,3.268192
1966,1000,0.50,500,3,35,2.5000,5.0,66,83.00,6.974810
1967,1000,0.50,500,3,35,2.5000,5.0,67,104.00,0.382358
1968,1000,0.50,500,3,35,2.5000,5.0,68,82.00,4.436656
1969,1000,0.50,500,3,35,2.5000,5.0,69,113.00,19.663000
1970,1000,0.50,500,3,35,2.5000,5.0,70,181.00,14.308063
1971,1000,0.50,500,3,35,2.5000,5.0,71,83.00,6.443753
1972,1000,0.50,500,3,35,2.5000,5.0,72,237.00,17.062250
1973,1000,0.50,500,3,35,2.5000,5.0,73,118.00,16.338211
1974,1000,0.50,500,3,35,2.5000,5.0,74,81.00,5.988069
1975,1000,0.50,500,3,35,2.5000,5.0,75,83.00,10.511806
1976,1000,0.50,500,3,35,2.5000,5.0,76,101.00,8.917289
1977,1000,0.50,500,3,35,2.5000,5.0,77,180.00,2.409378
1978,1000,0.50,500,3,35,2.5000,5.0,78,81.00,28.018833
1979,1000,0.50,500,3,35,2.5000,5.0,79,77.00,23.136831
1980,1000,0.50,500,3,35,2.5000,5.0,80,81.00,21.930120
1981,1000,0.50,500,3,35,2.5000,5.0,81,134.00,2.464979
1982,1000,0.50,500,3,35,2.5000,5.0,82,87.00,12.575018
1983,1000,0.50,500,3,35,2.5000,5.0,83,153.00,17.807753
1984,1000,0.50,500,3,35,2.5000,5.0,84,308.00,2.556220
1985,1000,0.50,500,3,35,2.5000,5.0,85,83.00,14.706344
1986,1000,0.50,500,3,35,2.5000,5.0,86,80.00,10.853279
1987,1000,0.50,500,3,35,2.5000,5.0,87,78.00,0.526367
1988,1000,0.50,500,3,35,2.5000,5.0,88,86.00,10.167066
1989,1000,0.50,500,3,35,2.5000,5.0,89,72.00,16.108730
1990,1000,0.50,500,3,35,2.5000,5.0,90,176.00,3.762864
1991,1000,0.50,500,3,35,2.5000,5.0,91,76.00,0.663566
1992,1000,0.50,500,3,35,2.5000,5.0,92,78.00,3.300513
1993,1000,0.50,500,3,35,2.5000,5.0,93,83.00,15.045331
1994,1000,0.50,500,3,35,2.5000,5.0,94,355.00,11.742584
1995,1000,0.50,500,3,35,2.5000,5.0,95,86.00,12.426482
1996,1000,0.50,500,3,35,2.5000,5.0,96,77.00,23.116219
1997,1000,0.50,500,3,35,2.5000,5.0,97,155.00,15.737112
1998,1000,0.50,500,3,35,2.5000,5.0,98,153.00,3.639440
1999,1000,0.50,500,3,35,2.5000,5.0,99,208.00,18.555201
