index,n,epsilon,d,m,k,t,pr,bias_type,repeat,time_mu_s,model_error
4250,1000,0.10,900,2,170,1.0245,0.00,periodic,50,3266.00,0.212380
4251,1000,0.10,900,2,170,1.0285,0.00,periodic,51,3255.00,0.071083
4252,1000,0.10,900,2,170,1.0232,0.00,periodic,52,3245.00,0.082867
4253,1000,0.10,900,2,170,1.0429,0.00,periodic,53,3248.00,0.035134
4254,1000,0.10,900,2,170,0.9479,0.00,periodic,54,3251.00,0.132988
4255,1000,0.10,900,2,170,0.9607,0.00,periodic,55,3230.00,0.067208
4256,1000,0.10,900,2,170,0.9980,0.00,periodic,56,3165.00,0.069744
4257,1000,0.10,900,2,170,1.0442,0.00,periodic,57,3235.00,0.084442
4258,1000,0.10,900,2,170,1.0046,0.00,periodic,58,3176.00,0.039641
4259,1000,0.10,900,2,170,0.9975,0.00,periodic,59,3261.00,0.135352
4260,1000,0.10,900,2,170,1.0231,0.00,periodic,60,3324.00,0.058913
4261,1000,0.10,900,2,170,0.9910,0.00,periodic,61,3183.00,0.072989
4262,1000,0.10,900,2,170,1.0046,0.00,periodic,62,3216.00,0.048999
4263,1000,0.10,900,2,170,0.9939,0.00,periodic,63,3198.00,0.082981
4264,1000,0.10,900,2,170,1.0212,0.00,periodic,64,3329.00,0.071690
4265,1000,0.10,900,2,170,0.9627,0.00,periodic,65,3243.00,0.052827
4266,1000,0.10,900,2,170,0.9828,0.00,periodic,66,3184.00,0.147183
4267,1000,0.10,900,2,170,1.0147,0.00,periodic,67,3252.00,0.023089
4268,1000,0.10,900,2,170,0.9851,0.00,periodic,68,3203.00,0.059322
4269,1000,0.10,900,2,170,1.0230,0.00,periodic,69,3282.00,0.162102
4270,1000,0.10,900,2,170,0.9618,0.00,periodic,70,3225.00,0.054829
4271,1000,0.10,900,2,170,0.9543,0.00,periodic,71,3269.00,0.006572
4272,1000,0.10,900,2,170,1.0135,0.00,periodic,72,3303.00,0.111610
4273,1000,0.10,900,2,170,1.0224,0.00,periodic,73,3204.00,0.044468
4274,1000,0.10,900,2,170,0.9960,0.00,periodic,74,3266.00,0.034672
4275,1000,0.10,900,2,170,1.0381,0.00,periodic,75,3321.00,0.030019
4276,1000,0.10,900,2,170,0.9900,0.00,periodic,76,3212.00,0.161788
4277,1000,0.10,900,2,170,0.9990,0.00,periodic,77,3186.00,0.005133
4278,1000,0.10,900,2,170,0.9767,0.00,periodic,78,3121.00,0.011371
4279,1000,0.10,900,2,170,1.0260,0.00,periodic,79,3285.00,0.046442
4280,1000,0.10,900,2,170,0.9996,0.00,periodic,80,3211.00,0.048076
4281,1000,0.10,900,2,170,0.9679,0.00,periodic,81,3212.00,0.029070
4282,1000,0.10,900,2,170,1.0089,0.00,periodic,82,3253.00,0.174225
4283,1000,0.10,900,2,170,0.9604,0.00,periodic,83,3280.00,0.049797
4284,1000,0.10,900,2,170,1.0360,0.00,periodic,84,3255.00,0.052368
4285,1000,0.10,900,2,170,1.0385,0.00,periodic,85,3270.00,0.154606
4286,1000,0.10,900,2,170,1.0011,0.00,periodic,86,3201.00,0.134094
4287,1000,0.10,900,2,170,1.0050,0.00,periodic,87,3261.00,0.080575
4288,1000,0.10,900,2,170,1.0155,0.00,periodic,88,3206.00,0.149757
4289,1000,0.10,900,2,170,0.9651,0.00,periodic,89,3273.00,0.057780
4290,1000,0.10,900,2,170,1.0232,0.00,periodic,90,3207.00,0.111479
4291,1000,0.10,900,2,170,1.0034,0.00,periodic,91,3254.00,0.174280
4292,1000,0.10,900,2,170,0.9769,0.00,periodic,92,3261.00,0.078510
4293,1000,0.10,900,2,170,1.0099,0.00,periodic,93,3301.00,0.090215
4294,1000,0.10,900,2,170,0.9938,0.00,periodic,94,3230.00,0.088427
4295,1000,0.10,900,2,170,1.0187,0.00,periodic,95,3286.00,0.114563
4296,1000,0.10,900,2,170,1.0103,0.00,periodic,96,3132.00,0.028131
4297,1000,0.10,900,2,170,0.9916,0.00,periodic,97,3209.00,0.102856
4298,1000,0.10,900,2,170,0.9592,0.00,periodic,98,3225.00,0.112139
4299,1000,0.10,900,2,170,0.9872,0.00,periodic,99,3218.00,0.109449
4300,1000,0.10,900,2,170,1.0798,0.05,periodic,0,3209.00,0.135528
4301,1000,0.10,900,2,170,1.0662,0.05,periodic,1,3241.00,0.218782
4302,1000,0.10,900,2,170,1.0291,0.05,periodic,2,3190.00,0.032512
4303,1000,0.10,900,2,170,1.0095,0.05,periodic,3,3262.00,0.110740
4304,1000,0.10,900,2,170,1.0515,0.05,periodic,4,3191.00,0.125688
4305,1000,0.10,900,2,170,1.0546,0.05,periodic,5,3199.00,0.217565
4306,1000,0.10,900,2,170,1.0298,0.05,periodic,6,3284.00,0.063129
4307,1000,0.10,900,2,170,1.0898,0.05,periodic,7,3188.00,0.191032
4308,1000,0.10,900,2,170,1.0495,0.05,periodic,8,3197.00,0.022687
4309,1000,0.10,900,2,170,1.0503,0.05,periodic,9,3147.00,0.038316
4310,1000,0.10,900,2,170,1.0552,0.05,periodic,10,3242.00,0.050749
4311,1000,0.10,900,2,170,1.0591,0.05,periodic,11,3190.00,0.053029
4312,1000,0.10,900,2,170,1.0519,0.05,periodic,12,3194.00,0.209370
4313,1000,0.10,900,2,170,1.0605,0.05,periodic,13,3267.00,0.318779
4314,1000,0.10,900,2,170,1.0344,0.05,periodic,14,3194.00,0.006572
4315,1000,0.10,900,2,170,1.1022,0.05,periodic,15,3163.00,0.033302
4316,1000,0.10,900,2,170,1.0577,0.05,periodic,16,3222.00,0.081025
4317,1000,0.10,900,2,170,1.0383,0.05,periodic,17,3220.00,0.112365
4318,1000,0.10,900,2,170,1.0578,0.05,periodic,18,3202.00,0.123203
4319,1000,0.10,900,2,170,1.0786,0.05,periodic,19,3217.00,0.147058
4320,1000,0.10,900,2,170,1.0785,0.05,periodic,20,3235.00,0.054668
4321,1000,0.10,900,2,170,1.0581,0.05,periodic,21,3256.00,0.038094
4322,1000,0.10,900,2,170,1.0822,0.05,periodic,22,3277.00,0.049517
4323,1000,0.10,900,2,170,1.0250,0.05,periodic,23,3198.00,0.129209
4324,1000,0.10,900,2,170,1.0540,0.05,periodic,24,3228.00,0.086346
4325,1000,0.10,900,2,170,1.1092,0.05,periodic,25,3219.00,0.163128
4326,1000,0.10,900,2,170,1.0732,0.05,periodic,26,3209.00,0.140963
4327,1000,0.10,900,2,170,1.0399,0.05,periodic,27,3313.00,0.051271
4328,1000,0.10,900,2,170,1.0910,0.05,periodic,28,3250.00,0.031860
4329,1000,0.10,900,2,170,1.0348,0.05,periodic,29,3338.00,0.156599
4330,1000,0.10,900,2,170,1.0474,0.05,periodic,30,3273.00,0.335017
4331,1000,0.10,900,2,170,1.0274,0.05,periodic,31,3213.00,0.227749
4332,1000,0.10,900,2,170,1.0086,0.05,periodic,32,3189.00,0.075435
4333,1000,0.10,900,2,170,1.0126,0.05,periodic,33,3330.00,0.066141
4334,1000,0.10,900,2,170,1.0659,0.05,periodic,34,3205.00,0.080237
4335,1000,0.10,900,2,170,1.0598,0.05,periodic,35,3303.00,0.243145
4336,1000,0.10,900,2,170,1.0622,0.05,periodic,36,3269.00,0.148756
4337,1000,0.10,900,2,170,1.0495,0.05,periodic,37,3294.00,0.234735
4338,1000,0.10,900,2,170,1.0727,0.05,periodic,38,3261.00,0.141478
4339,1000,0.10,900,2,170,1.0576,0.05,periodic,39,3185.00,0.054942
4340,1000,0.10,900,2,170,1.0691,0.05,periodic,40,3256.00,0.147016
4341,1000,0.10,900,2,170,1.1395,0.05,periodic,41,3264.00,0.211200
4342,1000,0.10,900,2,170,1.0593,0.05,periodic,42,3223.00,0.083344
4343,1000,0.10,900,2,170,1.0045,0.05,periodic,43,3243.00,0.105714
4344,1000,0.10,900,2,170,1.0266,0.05,periodic,44,3284.00,0.062024
4345,1000,0.10,900,2,170,1.0414,0.05,periodic,45,3228.00,0.160723
4346,1000,0.10,900,2,170,1.0910,0.05,periodic,46,3252.00,0.126450
4347,1000,0.10,900,2,170,1.1133,0.05,periodic,47,3262.00,0.047303
4348,1000,0.10,900,2,170,1.0985,0.05,periodic,48,3236.00,0.083039
4349,1000,0.10,900,2,170,1.0493,0.05,periodic,49,3253.00,0.006957
4350,1000,0.10,900,2,170,1.0576,0.05,periodic,50,3208.00,0.185757
4351,1000,0.10,900,2,170,1.0466,0.05,periodic,51,3188.00,0.061452
4352,1000,0.10,900,2,170,1.0781,0.05,periodic,52,3232.00,0.072821
4353,1000,0.10,900,2,170,1.0373,0.05,periodic,53,3298.00,0.198000
4354,1000,0.10,900,2,170,1.0802,0.05,periodic,54,3218.00,0.093762
4355,1000,0.10,900,2,170,1.0571,0.05,periodic,55,3147.00,0.167380
4356,1000,0.10,900,2,170,1.0435,0.05,periodic,56,3262.00,0.062900
4357,1000,0.10,900,2,170,1.0427,0.05,periodic,57,3233.00,0.061116
4358,1000,0.10,900,2,170,1.0701,0.05,periodic,58,3320.00,0.053337
4359,1000,0.10,900,2,170,1.0763,0.05,periodic,59,3245.00,0.079675
4360,1000,0.10,900,2,170,1.1253,0.05,periodic,60,3229.00,0.173594
4361,1000,0.10,900,2,170,1.0155,0.05,periodic,61,3231.00,0.084604
4362,1000,0.10,900,2,170,1.0577,0.05,periodic,62,3215.00,0.139476
4363,1000,0.10,900,2,170,1.0363,0.05,periodic,63,3209.00,0.120997
4364,1000,0.10,900,2,170,1.0032,0.05,periodic,64,3221.00,0.038700
4365,1000,0.10,900,2,170,1.0381,0.05,periodic,65,3166.00,0.016316
4366,1000,0.10,900,2,170,1.1006,0.05,periodic,66,3292.00,0.032292
4367,1000,0.10,900,2,170,1.0277,0.05,periodic,67,3271.00,0.078068
4368,1000,0.10,900,2,170,1.0325,0.05,periodic,68,3213.00,0.138147
4369,1000,0.10,900,2,170,1.0810,0.05,periodic,69,3191.00,0.028829
4370,1000,0.10,900,2,170,0.9908,0.05,periodic,70,3175.00,0.201906
4371,1000,0.10,900,2,170,1.0510,0.05,periodic,71,3165.00,0.058868
4372,1000,0.10,900,2,170,1.0709,0.05,periodic,72,3258.00,0.089863
4373,1000,0.10,900,2,170,1.0645,0.05,periodic,73,3218.00,0.104044
4374,1000,0.10,900,2,170,1.0285,0.05,periodic,74,3211.00,0.254699
4375,1000,0.10,900,2,170,1.0515,0.05,periodic,75,3220.00,0.029146
4376,1000,0.10,900,2,170,1.0257,0.05,periodic,76,3242.00,0.042896
4377,1000,0.10,900,2,170,1.0886,0.05,periodic,77,3206.00,0.121913
4378,1000,0.10,900,2,170,1.0204,0.05,periodic,78,3189.00,0.067488
4379,1000,0.10,900,2,170,1.0548,0.05,periodic,79,3185.00,0.069345
4380,1000,0.10,900,2,170,1.0596,0.05,periodic,80,3242.00,0.196989
4381,1000,0.10,900,2,170,1.0446,0.05,periodic,81,3214.00,0.256558
4382,1000,0.10,900,2,170,1.0205,0.05,periodic,82,3199.00,0.105166
4383,1000,0.10,900,2,170,1.0414,0.05,periodic,83,3154.00,0.211270
4384,1000,0.10,900,2,170,1.0745,0.05,periodic,84,3294.00,0.055950
4385,1000,0.10,900,2,170,1.0426,0.05,periodic,85,3246.00,0.171097
4386,1000,0.10,900,2,170,1.0432,0.05,periodic,86,3269.00,0.268064
4387,1000,0.10,900,2,170,1.0942,0.05,periodic,87,3155.00,0.129944
4388,1000,0.10,900,2,170,1.0706,0.05,periodic,88,3233.00,0.104996
4389,1000,0.10,900,2,170,1.0513,0.05,periodic,89,3184.00,0.054266
4390,1000,0.10,900,2,170,1.0554,0.05,periodic,90,3147.00,0.066964
4391,1000,0.10,900,2,170,1.1128,0.05,periodic,91,3264.00,0.169220
4392,1000,0.10,900,2,170,1.0365,0.05,periodic,92,3188.00,0.245836
4393,1000,0.10,900,2,170,1.0846,0.05,periodic,93,3184.00,0.079428
4394,1000,0.10,900,2,170,1.0328,0.05,periodic,94,3251.00,0.100522
4395,1000,0.10,900,2,170,1.0337,0.05,periodic,95,3264.00,0.224549
4396,1000,0.10,900,2,170,1.0066,0.05,periodic,96,3220.00,0.032952
4397,1000,0.10,900,2,170,1.0454,0.05,periodic,97,3210.00,0.064859
4398,1000,0.10,900,2,170,1.0501,0.05,periodic,98,3189.00,0.110120
4399,1000,0.10,900,2,170,1.0126,0.05,periodic,99,3255.00,0.039481
4400,1000,0.10,900,2,170,1.0862,0.10,periodic,0,3211.00,0.160077
4401,1000,0.10,900,2,170,1.0845,0.10,periodic,1,3203.00,0.059961
4402,1000,0.10,900,2,170,1.1249,0.10,periodic,2,3236.00,0.094339
4403,1000,0.10,900,2,170,1.1168,0.10,periodic,3,3186.00,0.127940
4404,1000,0.10,900,2,170,1.0451,0.10,periodic,4,3234.00,0.278759
4405,1000,0.10,900,2,170,1.0896,0.10,periodic,5,3200.00,0.150501
4406,1000,0.10,900,2,170,1.0925,0.10,periodic,6,3288.00,0.150696
4407,1000,0.10,900,2,170,1.1155,0.10,periodic,7,3118.00,0.172101
4408,1000,0.10,900,2,170,1.0640,0.10,periodic,8,3300.00,0.252159
4409,1000,0.10,900,2,170,1.1110,0.10,periodic,9,3228.00,0.035367
4410,1000,0.10,900,2,170,1.0825,0.10,periodic,10,3280.00,0.303258
4411,1000,0.10,900,2,170,1.0966,0.10,periodic,11,3258.00,0.205078
4412,1000,0.10,900,2,170,1.1103,0.10,periodic,12,3234.00,0.167849
4413,1000,0.10,900,2,170,1.1048,0.10,periodic,13,3344.00,0.341157
4414,1000,0.10,900,2,170,1.1077,0.10,periodic,14,3250.00,0.147710
4415,1000,0.10,900,2,170,1.1033,0.10,periodic,15,3298.00,0.306567
4416,1000,0.10,900,2,170,1.0649,0.10,periodic,16,3362.00,0.155576
4417,1000,0.10,900,2,170,1.0722,0.10,periodic,17,3335.00,0.063926
4418,1000,0.10,900,2,170,1.1142,0.10,periodic,18,3233.00,0.012362
4419,1000,0.10,900,2,170,1.1106,0.10,periodic,19,3157.00,0.151908
4420,1000,0.10,900,2,170,1.0796,0.10,periodic,20,3178.00,0.193603
4421,1000,0.10,900,2,170,1.0758,0.10,periodic,21,3328.00,0.149889
4422,1000,0.10,900,2,170,1.1250,0.10,periodic,22,3277.00,0.269629
4423,1000,0.10,900,2,170,1.0866,0.10,periodic,23,3278.00,0.264368
4424,1000,0.10,900,2,170,1.0939,0.10,periodic,24,3187.00,0.184004
4425,1000,0.10,900,2,170,1.1219,0.10,periodic,25,3170.00,0.056918
4426,1000,0.10,900,2,170,1.1037,0.10,periodic,26,3216.00,0.064462
4427,1000,0.10,900,2,170,1.0930,0.10,periodic,27,3152.00,0.148041
4428,1000,0.10,900,2,170,1.0712,0.10,periodic,28,3297.00,0.250786
4429,1000,0.10,900,2,170,1.0784,0.10,periodic,29,3236.00,0.134310
4430,1000,0.10,900,2,170,1.1156,0.10,periodic,30,3188.00,0.217619
4431,1000,0.10,900,2,170,1.0729,0.10,periodic,31,3222.00,0.260001
4432,1000,0.10,900,2,170,1.1551,0.10,periodic,32,3168.00,0.235986
4433,1000,0.10,900,2,170,1.0931,0.10,periodic,33,3179.00,0.416537
4434,1000,0.10,900,2,170,1.1047,0.10,periodic,34,3205.00,0.144451
4435,1000,0.10,900,2,170,1.1301,0.10,periodic,35,3185.00,0.217677
4436,1000,0.10,900,2,170,1.0729,0.10,periodic,36,3166.00,0.090746
4437,1000,0.10,900,2,170,1.0819,0.10,periodic,37,3213.00,0.166881
4438,1000,0.10,900,2,170,1.0542,0.10,periodic,38,3249.00,0.070534
4439,1000,0.10,900,2,170,1.1066,0.10,periodic,39,3149.00,0.073498
4440,1000,0.10,900,2,170,1.1386,0.10,periodic,40,3191.00,0.286277
4441,1000,0.10,900,2,170,1.1068,0.10,periodic,41,3234.00,0.233424
4442,1000,0.10,900,2,170,1.0565,0.10,periodic,42,3224.00,0.198354
4443,1000,0.10,900,2,170,1.0895,0.10,periodic,43,3213.00,0.031841
4444,1000,0.10,900,2,170,1.1393,0.10,periodic,44,3243.00,0.225446
4445,1000,0.10,900,2,170,1.0687,0.10,periodic,45,3235.00,0.213121
4446,1000,0.10,900,2,170,1.1045,0.10,periodic,46,3187.00,0.304703
4447,1000,0.10,900,2,170,1.0855,0.10,periodic,47,3113.00,0.136464
4448,1000,0.10,900,2,170,1.0325,0.10,periodic,48,3255.00,0.277979
4449,1000,0.10,900,2,170,1.1525,0.10,periodic,49,3242.00,0.281864
4450,1000,0.10,900,2,170,1.1314,0.10,periodic,50,3164.00,0.204219
4451,1000,0.10,900,2,170,1.1203,0.10,periodic,51,3253.00,0.180411
4452,1000,0.10,900,2,170,1.1430,0.10,periodic,52,3226.00,0.016805
4453,1000,0.10,900,2,170,1.1307,0.10,periodic,53,3149.00,0.036249
4454,1000,0.10,900,2,170,1.1117,0.10,periodic,54,3204.00,0.100309
4455,1000,0.10,900,2,170,1.1287,0.10,periodic,55,3272.00,0.251932
4456,1000,0.10,900,2,170,1.1597,0.10,periodic,56,3206.00,0.150895
4457,1000,0.10,900,2,170,1.0901,0.10,periodic,57,3236.00,0.144150
4458,1000,0.10,900,2,170,1.1329,0.10,periodic,58,3191.00,0.083359
4459,1000,0.10,900,2,170,1.0807,0.10,periodic,59,3212.00,0.129777
4460,1000,0.10,900,2,170,1.0907,0.10,periodic,60,3282.00,0.089633
4461,1000,0.10,900,2,170,1.0722,0.10,periodic,61,3235.00,0.320618
4462,1000,0.10,900,2,170,1.0640,0.10,periodic,62,3202.00,0.098411
4463,1000,0.10,900,2,170,1.1516,0.10,periodic,63,3371.00,0.109659
4464,1000,0.10,900,2,170,1.1409,0.10,periodic,64,3197.00,0.055707
4465,1000,0.10,900,2,170,1.1244,0.10,periodic,65,3221.00,0.133306
4466,1000,0.10,900,2,170,1.0998,0.10,periodic,66,3216.00,0.224659
4467,1000,0.10,900,2,170,1.0960,0.10,periodic,67,3225.00,0.131721
4468,1000,0.10,900,2,170,1.1322,0.10,periodic,68,3268.00,0.029260
4469,1000,0.10,900,2,170,1.0778,0.10,periodic,69,3263.00,0.200961
4470,1000,0.10,900,2,170,1.1398,0.10,periodic,70,3196.00,0.071325
4471,1000,0.10,900,2,170,1.0507,0.10,periodic,71,3247.00,0.283264
4472,1000,0.10,900,2,170,1.0879,0.10,periodic,72,3145.00,0.083997
4473,1000,0.10,900,2,170,1.1063,0.10,periodic,73,3193.00,0.246172
4474,1000,0.10,900,2,170,1.0665,0.10,periodic,74,3290.00,0.160801
4475,1000,0.10,900,2,170,1.0988,0.10,periodic,75,3261.00,0.062005
4476,1000,0.10,900,2,170,1.0765,0.10,periodic,76,3257.00,0.087105
4477,1000,0.10,900,2,170,1.1819,0.10,periodic,77,3363.00,0.097273
4478,1000,0.10,900,2,170,1.0938,0.10,periodic,78,3236.00,0.210784
4479,1000,0.10,900,2,170,1.0728,0.10,periodic,79,3330.00,0.204430
4480,1000,0.10,900,2,170,1.1063,0.10,periodic,80,3286.00,0.229346
4481,1000,0.10,900,2,170,1.1435,0.10,periodic,81,3303.00,0.198951
4482,1000,0.10,900,2,170,1.0994,0.10,periodic,82,3217.00,0.175860
4483,1000,0.10,900,2,170,1.0978,0.10,periodic,83,3229.00,0.323687
4484,1000,0.10,900,2,170,1.1169,0.10,periodic,84,3248.00,0.124932
4485,1000,0.10,900,2,170,1.0735,0.10,periodic,85,3223.00,0.083604
4486,1000,0.10,900,2,170,1.0799,0.10,periodic,86,3202.00,0.135648
4487,1000,0.10,900,2,170,1.0446,0.10,periodic,87,3284.00,0.125778
4488,1000,0.10,900,2,170,1.1005,0.10,periodic,88,3308.00,0.241424
4489,1000,0.10,900,2,170,1.0377,0.10,periodic,89,3160.00,0.219422
4490,1000,0.10,900,2,170,1.0799,0.10,periodic,90,3198.00,0.278672
4491,1000,0.10,900,2,170,1.0741,0.10,periodic,91,3315.00,0.111568
4492,1000,0.10,900,2,170,1.0945,0.10,periodic,92,3165.00,0.091988
4493,1000,0.10,900,2,170,1.0953,0.10,periodic,93,3261.00,0.078157
4494,1000,0.10,900,2,170,1.1289,0.10,periodic,94,3243.00,0.285853
4495,1000,0.10,900,2,170,1.1182,0.10,periodic,95,3240.00,0.187041
4496,1000,0.10,900,2,170,1.1028,0.10,periodic,96,3268.00,0.263219
4497,1000,0.10,900,2,170,1.0747,0.10,periodic,97,3303.00,0.030919
4498,1000,0.10,900,2,170,1.0417,0.10,periodic,98,3251.00,0.047458
4499,1000,0.10,900,2,170,1.0669,0.10,periodic,99,3262.00,0.097725
4500,1000,0.10,900,2,170,1.1844,0.15,periodic,0,3322.00,0.371052
4501,1000,0.10,900,2,170,1.1745,0.15,periodic,1,3209.00,0.140449
4502,1000,0.10,900,2,170,1.1448,0.15,periodic,2,3265.00,0.104656
4503,1000,0.10,900,2,170,1.1510,0.15,periodic,3,3242.00,0.453309
4504,1000,0.10,900,2,170,1.1243,0.15,periodic,4,3261.00,0.171892
4505,1000,0.10,900,2,170,1.1493,0.15,periodic,5,3274.00,0.264741
4506,1000,0.10,900,2,170,1.0936,0.15,periodic,6,3266.00,0.413757
4507,1000,0.10,900,2,170,1.1217,0.15,periodic,7,3298.00,0.260292
4508,1000,0.10,900,2,170,1.1788,0.15,periodic,8,3267.00,0.405804
4509,1000,0.10,900,2,170,1.1032,0.15,periodic,9,3274.00,0.185259
4510,1000,0.10,900,2,170,1.1713,0.15,periodic,10,3302.00,0.498014
4511,1000,0.10,900,2,170,1.2090,0.15,periodic,11,3180.00,0.358441
4512,1000,0.10,900,2,170,1.1406,0.15,periodic,12,3262.00,0.205739
4513,1000,0.10,900,2,170,1.1559,0.15,periodic,13,3249.00,0.324835
4514,1000,0.10,900,2,170,1.0906,0.15,periodic,14,3293.00,0.230991
4515,1000,0.10,900,2,170,1.1705,0.15,periodic,15,3281.00,0.317865
4516,1000,0.10,900,2,170,1.1537,0.15,periodic,16,3206.00,0.297223
4517,1000,0.10,900,2,170,1.1664,0.15,periodic,17,3280.00,0.266653
4518,1000,0.10,900,2,170,1.1663,0.15,periodic,18,3232.00,0.280185
4519,1000,0.10,900,2,170,1.1591,0.15,periodic,19,3188.00,0.250864
4520,1000,0.10,900,2,170,1.1345,0.15,periodic,20,3297.00,0.411372
4521,1000,0.10,900,2,170,1.1746,0.15,periodic,21,3314.00,0.206733
4522,1000,0.10,900,2,170,1.1141,0.15,periodic,22,3298.00,0.330620
4523,1000,0.10,900,2,170,1.1319,0.15,periodic,23,3250.00,0.212524
4524,1000,0.10,900,2,170,1.1467,0.15,periodic,24,3188.00,0.123968
4525,1000,0.10,900,2,170,1.1540,0.15,periodic,25,3290.00,0.348633
4526,1000,0.10,900,2,170,1.1474,0.15,periodic,26,3292.00,0.209625
4527,1000,0.10,900,2,170,1.1358,0.15,periodic,27,3272.00,0.199935
4528,1000,0.10,900,2,170,1.1626,0.15,periodic,28,3271.00,0.258768
4529,1000,0.10,900,2,170,1.1472,0.15,periodic,29,3256.00,0.007030
4530,1000,0.10,900,2,170,1.0806,0.15,periodic,30,3239.00,0.162630
4531,1000,0.10,900,2,170,1.1226,0.15,periodic,31,3263.00,0.320983
4532,1000,0.10,900,2,170,1.1350,0.15,periodic,32,3210.00,0.217450
4533,1000,0.10,900,2,170,1.1310,0.15,periodic,33,3229.00,0.310076
4534,1000,0.10,900,2,170,1.1404,0.15,periodic,34,3251.00,0.145786
4535,1000,0.10,900,2,170,1.1727,0.15,periodic,35,3249.00,0.256367
4536,1000,0.10,900,2,170,1.0798,0.15,periodic,36,3201.00,0.276859
4537,1000,0.10,900,2,170,1.1352,0.15,periodic,37,3174.00,0.264470
4538,1000,0.10,900,2,170,1.1518,0.15,periodic,38,3186.00,0.148541
4539,1000,0.10,900,2,170,1.1782,0.15,periodic,39,3216.00,0.384712
4540,1000,0.10,900,2,170,1.1316,0.15,periodic,40,3192.00,0.057344
4541,1000,0.10,900,2,170,1.0890,0.15,periodic,41,3266.00,0.145228
4542,1000,0.10,900,2,170,1.1158,0.15,periodic,42,3161.00,0.252491
4543,1000,0.10,900,2,170,1.1041,0.15,periodic,43,3268.00,0.242144
4544,1000,0.10,900,2,170,1.1354,0.15,periodic,44,3173.00,0.238148
4545,1000,0.10,900,2,170,1.1101,0.15,periodic,45,3235.00,0.237883
4546,1000,0.10,900,2,170,1.1823,0.15,periodic,46,3288.00,0.148270
4547,1000,0.10,900,2,170,1.1512,0.15,periodic,47,3278.00,0.380356
4548,1000,0.10,900,2,170,1.1414,0.15,periodic,48,3210.00,0.330317
4549,1000,0.10,900,2,170,1.1564,0.15,periodic,49,3277.00,0.354307
4550,1000,0.10,900,2,170,1.2063,0.15,periodic,50,3268.00,0.229514
4551,1000,0.10,900,2,170,1.1200,0.15,periodic,51,3222.00,0.234663
4552,1000,0.10,900,2,170,1.1016,0.15,periodic,52,3239.00,0.220202
4553,1000,0.10,900,2,170,1.1014,0.15,periodic,53,3372.00,0.350531
4554,1000,0.10,900,2,170,1.0935,0.15,periodic,54,3177.00,0.273907
4555,1000,0.10,900,2,170,1.1294,0.15,periodic,55,3194.00,0.303687
4556,1000,0.10,900,2,170,1.1309,0.15,periodic,56,3241.00,0.343458
4557,1000,0.10,900,2,170,1.1878,0.15,periodic,57,3168.00,0.162629
4558,1000,0.10,900,2,170,1.0670,0.15,periodic,58,3216.00,0.256522
4559,1000,0.10,900,2,170,1.1643,0.15,periodic,59,3242.00,0.242795
4560,1000,0.10,900,2,170,1.1533,0.15,periodic,60,3281.00,0.302619
4561,1000,0.10,900,2,170,1.1530,0.15,periodic,61,3215.00,0.375906
4562,1000,0.10,900,2,170,1.1045,0.15,periodic,62,3189.00,0.129244
4563,1000,0.10,900,2,170,1.1047,0.15,periodic,63,3240.00,0.193139
4564,1000,0.10,900,2,170,1.1353,0.15,periodic,64,3244.00,0.423693
4565,1000,0.10,900,2,170,1.1054,0.15,periodic,65,3272.00,0.174423
4566,1000,0.10,900,2,170,1.1230,0.15,periodic,66,3261.00,0.342054
4567,1000,0.10,900,2,170,1.1477,0.15,periodic,67,3137.00,0.318945
4568,1000,0.10,900,2,170,1.1385,0.15,periodic,68,3220.00,0.448940
4569,1000,0.10,900,2,170,1.1472,0.15,periodic,69,3297.00,0.324317
4570,1000,0.10,900,2,170,1.1615,0.15,periodic,70,3175.00,0.264101
4571,1000,0.10,900,2,170,1.1455,0.15,periodic,71,3221.00,0.418325
4572,1000,0.10,900,2,170,1.1433,0.15,periodic,72,3205.00,0.349546
4573,1000,0.10,900,2,170,1.0964,0.15,periodic,73,3312.00,0.376300
4574,1000,0.10,900,2,170,1.1686,0.15,periodic,74,3212.00,0.210907
4575,1000,0.10,900,2,170,1.1895,0.15,periodic,75,3181.00,0.283157
4576,1000,0.10,900,2,170,1.0934,0.15,periodic,76,3301.00,0.434477
4577,1000,0.10,900,2,170,1.1251,0.15,periodic,77,3229.00,0.338783
4578,1000,0.10,900,2,170,1.0929,0.15,periodic,78,3228.00,0.348071
4579,1000,0.10,900,2,170,1.1498,0.15,periodic,79,3323.00,0.127105
4580,1000,0.10,900,2,170,1.0713,0.15,periodic,80,3204.00,0.245455
4581,1000,0.10,900,2,170,1.1472,0.15,periodic,81,3242.00,0.362400
4582,1000,0.10,900,2,170,1.1627,0.15,periodic,82,3397.00,0.250381
4583,1000,0.10,900,2,170,1.1407,0.15,periodic,83,3176.00,0.211963
4584,1000,0.10,900,2,170,1.1633,0.15,periodic,84,3235.00,0.348596
4585,1000,0.10,900,2,170,1.1695,0.15,periodic,85,3200.00,0.330945
4586,1000,0.10,900,2,170,1.1055,0.15,periodic,86,3225.00,0.385635
4587,1000,0.10,900,2,170,1.1395,0.15,periodic,87,3339.00,0.319719
4588,1000,0.10,900,2,170,1.1573,0.15,periodic,88,3237.00,0.246389
4589,1000,0.10,900,2,170,1.1433,0.15,periodic,89,3244.00,0.371135
